App Name,App ID,Price,Rating,Number of Ratings,Developer,Size,Minimum OS Version,Content Rating,Genre,Year
Capture All!,1599299709,Free,4.53846,26,Hoopsly FZE,358976512,12,12+,Strategy,2021
Osman Ghazi Conquest Game,1667818871,Free,5.0,1,Sumeyye Gumus Uzun,275435520,12,12+,Strategy,2023
Cooking Magic-Restaurant Game,1552618162,Free,4.71875,32,玉玲 邓,91082752,10,4+,Simulation,2021
Sorting Serenade Goods Edition,6502290417,Free,3.64444,45,Manzor Wajid,178498560,12,12+,Puzzle,2024
Merge Robots Monster Battle,6476863431,Free,3.0,2,Amina Akhtar,355332096,13,12+,Simulation,2024
Find The Code - Brain Game,1001088781,Free,0.0,0,Valiprod,5797888,13,4+,Entertainment,2015
Rose Gardens,712001890,Free,4.38462,65,MadScience Corp.,93437952,6,4+,Puzzle,2013
Lottery Life - Money Wars,1344210520,Free,4.0,37,Opposite Lock Entertainment LLC,402746368,10,12+,Simulation,2018
Champion Go Entry Edition,493197735,Free,2.66667,3,Unbalance Corporation,28862464,7,4+,Board,2012
Horror Prison - Puppy,1598627765,Free,4.0,4,mohamed-amine ghezoui,124704768,9,9+,Trivia,2021
Stickman Bridge Constructor,1090307367,Free,5.0,3,PLAYTOUCH,27998208,12,4+,Entertainment,2016
Hexa Block - Match 3 Puzzle,1594005365,Free,4.28571,14,Hoa Pham Van,47177728,12,4+,Puzzle,2021
Idle Fishing Empire Simulator,1499358800,Free,4.5,12,"ALEKSPLEI, OOO",213109760,9,4+,Strategy,2020
Suko,1642610706,Free,4.73913,69,Appreasy LLC,51272704,14,4+,Utilities,2022
Universal Battle 2,1231776448,Free,3.22222,18,Lorenzo Nuvoletta,136489984,12,4+,Strategy,2017
Mob Fortress,6504114813,Free,3.6,5,Spinbot,260132864,12,9+,Strategy,2024
Jelly Juice - 3 match puzzle blast mania game,1046735751,Free,0.0,0,Global Mobile Game Limited,24736768,6,4+,Strategy,2015
Fight Club-Merge Alphabet Game,6443777021,Free,2.85714,7,Muhammad Haroon Mehmood,575435776,11,4+,Education,2022
Cancer Crusade,1356693213,Free,4.8,10,H. Lee Moffitt Cancer Center & Research Institute,75920384,7,12+,Simulation,2018
Planet Pong!,1499241598,Free,4.7381,42,Emmanuil Vayts,56625152,12.2,17+,Sports,2020
Escape Game ColorHouse,1586338793,Free,4.5641,39,Hiroto Morita,364793856,11,4+,Strategy,2021
点点我+1 - 数字合体消除,1036165980,Free,5.0,1,培培 邢,6159360,8,4+,Puzzle,2015
Casual Chess,536471031,Free,2.66667,3,ChessBase Schachprogramme- Schachdatenbank Verlags GmbH,72529920,5.1.1,4+,Board,2012
Mob Survivor,6502769673,Free,3.125,8,Spinbot,187363328,12,9+,Action,2024
Gloomhaven Fight Companion,1446759225,Free,3.41667,12,Grzegorz Dziembowski,280655872,13,12+,Board,2019
Day Trader - Stock Simulator,1566467847,$0.99 ,4.60606,66,"Chimpanzee, LLC",2406400,13,4+,Strategy,2021
Conquer the State - Animal War,6464317635,Free,4.2,5,Hoang Pham,110675968,13,4+,Strategy,2023
Pocket Lord,1166074437,Free,4.14286,14,Shoji Takahashi,97462272,7.1,9+,Strategy,2016
Color Bump Fire!,1456341465,Free,4.65854,41,Liam Sammy,65680384,9,4+,Casual,2019
Grinding Gears,1631339802,Free,4.5,2,Kerem Akyuz,86859776,12,4+,Strategy,2022
Rulo Cube,1484242496,Free,1.0,6,Rulo Corporation Pte. Ltd.,8791040,11,4+,Puzzle,2019
Emergency Fire Truck Game 911,6504096319,Free,4.0,2,Rabee Tariq,346546176,11,4+,Strategy,2024
Clash Club - Battle of Clans,1159285323,Free,4.125,8,Jan-Niklas FREUNDT,108440576,10,9+,Entertainment,2017
Four Tribes,366798640,$1.99 ,3.61538,13,Sean O'Connor,15936512,10,9+,Strategy,2010
Balls Shoot,1369491820,Free,4.70967,31,远腾 李,13570048,9,4+,Strategy,2018
DDHeroes - Dragon Dungeon Hero,1563928427,Free,4.36364,22,Jianfeng Wu,245070848,12,4+,Adventure,2021
Fantasy Voyager,6736705640,Free,5.0,6,D.F. TECHNOLOGY (HK) LIMITED,606170112,13,17+,Role Playing,2024
Heavy Excavator Dumper Truck,1633434776,Free,4.0,1,MASH Entertainment Pvt. Limited,367475712,9,4+,Strategy,2022
BUILDinvest,1434812011,Free,4.0,8,Andreas Gleim,88725504,11,4+,Casino,2018
Jigsaw Rain Puzzle Packs For Girls & Boys PRO,1104860076,Free,3.88889,9,Umer Maqbool,120826880,7,4+,Strategy,2016
Battlefront Z,1350575047,Free,4.7,30,Joseph Lee,399700992,11,12+,Action,2018
Warlord Games List Builder,1637349658,Free,2.83333,18,WARLORD GAMES LIMITED,73257984,13,4+,Strategy,2022
Super Hexa Blocks Puzzle Games,1438346681,Free,4.65455,55,Khushal Khan,66483200,12,4+,Education,2018
Spectral - Light Puzzle,1017735346,Free,4.69231,13,Max Palmer,23697408,7,4+,Entertainment,2015
Hitori,1054652505,Free,4.83333,6,Yuki Fujimoto,53181440,8,4+,Strategy,2015
un:safe - pop the lock,1582291621,$1.99 ,4.2931,58,Emin Grbo,7523328,16,4+,Puzzle,2021
Shadow - Puzzle Game,1190114207,Free,4.7971,69,"International Petroleum Museum & Exposition, Inc.",49063936,12,4+,Strategy,2020
Sokoban for Beginners,550312668,Free,4.2,10,Michael Oliphant,32278528,11,4+,Puzzle,2012
fa aa : Crazy Strike Wheel And Balls The Circle Game,1142227953,Free,3.5,4,Anothai Luadee,8651776,8,4+,Casual,2016
Raildale - Railroad & Railway Building Game,736579117,$2.99 ,3.85185,27,Anton Zherdev,17051648,6,4+,Strategy,2014
Scary Eyes Deceives Game,6472332215,Free,3.34375,96,MOHAMED BOUAAZA,195746816,11,9+,Strategy,2023
Tank Tactics,6450321225,Free,4.46666,30,Madrona Games Inc.,240484352,12,9+,Action,2023
Soccer Boy!,1408457986,Free,4.27273,22,Anthony Dozier,252238848,8,4+,Strategy,2018
Critical Mass - war in space,1313190924,$4.99 ,4.76,25,Sean O'Connor,18560000,10,9+,Simulation,2017
The Kite Runner Racer - Puzzle Racing Game,886561115,Free,5.0,2,Grassapper LLC,47523840,6,4+,Entertainment,2014
Everbound,6499560058,Free,4.52632,19,ANDRE K PHAM,104139776,17,9+,Role Playing,2024
Undead Battlefield,1170412336,Free,2.25,4,晖 郑,75054080,8,9+,Strategy,2016
Matter AR,6443903385,Free,3.57143,7,Hot Dark Matter Ltd,216943616,16,9+,Strategy,2023
War Games 3D : Sniper Game,1608303764,Free,0.0,0,JB Technologies,275982336,13,17+,Action,2022
Castle Destruction,1668625902,Free,4.0,10,Mateo Garnica Castillo,100800512,12,4+,Entertainment,2023
Aa Dot Endless Game - Crazy Swirl Wheel Lucky Circle Ultimate Version,1140440749,Free,3.33333,3,Narumon Kemthong,53458944,7,4+,Casual,2016
Zombie Mine - survival craft,1335829765,Free,4.55556,18,WOON CHEOL JUNG,106701824,13,12+,Strategy,2018
Seven Sea Battleground,1300956453,Free,3.35294,17,Filip Rudzinski,188025856,7,12+,Simulation,2017
Gas Station Simulator,1355333141,Free,3.83333,6,divya mehta,45323264,12,4+,Strategy,2018
Cartoon Clash: Tower Defense,6695740032,Free,2.75,4,24 HIT Riga SIA,173388800,12,4+,Casual,2024
Checkers - Lite,508215688,Free,3.0,2,GASP Mobile Games Inc,13035520,9,4+,Strategy,2012
Idle Line Driver,1509757262,Free,4.15385,13,Alex Naronov,157699072,10,4+,Strategy,2020
叫我三国迷-乱世36计,941477027,Free,5.0,4,及淮 林,106273792,9,4+,Strategy,2014
Magic Tap Blast,1444395745,Free,4.82143,28,Mindgo Limited,73990144,8,4+,Entertainment,2018
Animal Galaxy Escape Aliens Space Invaders Bubble Shooter Game,994831651,Free,5.0,4,"Top Dog Best Games, LLC",32798720,6.1,4+,Strategy,2015
Cluzzle - Fun Logic Puzzle,6469058330,Free,4.30769,13,Awobaz Technologies Inc.,93959168,14,4+,Strategy,2023
东晋十六国-南北朝战记,1330324099,Free,2.5,4,涛 陈,104108032,9,4+,Strategy,2018
Legendary Dwarves,1086063622,Free,4.42307,26,MUNMANA TOV,123623424,9,4+,Adventure,2017
Left Behind Zombie Apocalypse,1124971384,Free,3.66667,3,Henrique Silva,127761408,12,12+,Strategy,2017
Evergreen: The Board Game,6444831273,$4.99 ,4.22222,9,Horrible Games S.r.l.,192833536,12,4+,Strategy,2024
Math Vs Zombies Tower Defense,1057459034,Free,3.13333,15,Kok Leong Tan,42412032,5.1.1,4+,Education,2015
Summoner's Tales,1241149858,Free,2.22727,44,chengdu longyuan Network Technology Co. Ltd.,176344064,6,9+,Role Playing,2017
Jade Order,1630008883,Free,4.42856,14,Gonzalo Rodriguez del Cid,273448960,14,9+,Strategy,2022
Open World Spider : Rope Hero,6472152053,Free,5.0,1,Saim Ali,291861504,12,17+,Strategy,2023
Anti Chess: Classic Board Game,1141698765,Free,5.0,13,Ajay Karat,159645696,7,4+,Strategy,2016
Dexteria Dots - Math Concepts,815345306,$3.99 ,3.5,6,"BinaryLabs, Inc.",31682560,13,4+,Strategy,2014
Guardians: Paradise Island,1619826930,Free,4.28571,14,Craig Ferguson,252945408,10,4+,Games,2022
Haunted House Hidden Objects for Kids and Adults,1022242622,Free,4.22222,9,Kulsum Dodhiya,29157376,6,9+,Entertainment,2015
Fitness Quest: Tower Defense,1527165445,Free,4.91667,12,"First Foundry, Inc",5605376,13,9+,Strategy,2020
Kiss the Dragon: Fantasy Otome,6477530127,Free,4.59091,22,Storytaco.inc,249016320,12,12+,Simulation,2024
三国杀单机版,6474302065,Free,1.4375,16,"Hangzhou Yoka Network Technology Co., Ltd.",123839488,8,12+,Strategy,2023
Rusted Warfare: Xeno Command,1627680151,Free,2.83333,6,Roman Mazur,284483584,11,9+,Strategy,2022
策略三国志,1298535285,Free,3.125,24,涛 陈,53254144,9,4+,Simulation,2017
Battle Boat : the game,1441956323,Free,0.0,0,Valiprod,79576064,13,4+,Strategy,2018
Siêu Thần Mobile,1478858105,Free,4.59999,25,GOSU ONLINE CORPORATION,553387008,9,12+,Strategy,2020
Battle Ground Zombie Shooter,1502229822,Free,4.35484,31,Salman Jan,284608512,11,12+,Entertainment,2020
Kingdom: Tower Defense TD,6444909998,Free,4.58333,12,Roman Konstantinov,164766720,10,4+,Strategy,2022
Gem Rush Strategy Board Game,1438694246,$6.99 ,4.66667,3,"Quicksilver Software, Inc.",219287552,9,4+,Board,2018
Throne: Tower Defense,1428254302,Free,2.3125,16,Dmitry Gushchin,134475776,8,12+,Strategy,2018
Cursed Treasure Level Pack,1478107552,Free,4.0,10,IriySoft,60453888,12,9+,Adventure,2019
Age of Warriors War,6499511096,Free,4.3,10,HE HE,127720448,12,4+,Simulation,2024
Nuts & Bolts Screw Challenges,6478273667,Free,3.86667,60,Ghulam Mustafa,146952192,12,9+,Music,2024
US Military Sniper Shoot War,1359025179,Free,4.5,2,Nguyen Trong Xuan,291822592,7,17+,Entertainment,2018
Windsor - Grand Strategy,1612896542,Free,4.16667,6,Game Shovel LLC,210045952,13,9+,Role Playing,2022
Ultimate Dice Wars: Reborn,1217114666,Free,3.07407,54,Dzmitry Skaskevich,92363776,8,4+,Strategy,2017
Epic World: Strategy Roguelike,1519905568,Free,4.0,1,Texas PFCG Aplicativos Ltda,210038784,10,9+,Adventure,2020
AirTycoon 5,1406253554,$3.99 ,2.34737,95,TRADEGAME Lab Inc.,398748672,8,4+,Strategy,2018
Linked Lines,911678792,Free,5.0,10,鹏 吴,8637440,12,4+,Strategy,2014
Tanks Online PVP,1059798956,Free,2.63636,11,Maxim Kurilenko,14583808,9.3,4+,Role Playing,2015
1592 Naval battle of Yi Sunsin,6443584731,Free,5.0,5,Soon Yeop Lee,2033143808,11,4+,Action,2022
Magic Kingdom for Princess King - puzzle games,1239312032,Free,2.85714,7,Elnora English,54877184,8,4+,Puzzle,2017
Alien Shooter Space War Game,6477791184,Free,5.0,1,Ammad Samar,243457024,12,4+,Simulation,2024
E-Board,931626570,Free,2.44444,9,Michael Holt,16246784,11,4+,Utilities,2014
Save Area 51,1475640876,Free,3.0,11,Magenta Data Services Limited,129731584,9,9+,Casual,2019
Gas Station Simulator Games 3D,1610553581,Free,4.0,3,Nabeel Javed Yousafi,232314880,10,4+,Entertainment,2022
Bust-A-Bubble,1502033501,Free,5.0,7,Les Bird,162112512,7,4+,Strategy,2020
Castle Conquest 3D,1514935048,Free,4.0,2,omer cetin,160778240,10,9+,Action,2020
Gas Station- 3d Tuning Car,1660041858,Free,1.88889,9,Ghufran Ali,203592704,11,4+,Entertainment,2023
Wargard: Realm of Conquest,1553793307,Free,5.0,11,Bulberry Studio Ltd,746466304,12,9+,Strategy,2022
Snowball Battles for 2 players,1222411407,Free,5.0,4,David Herrera Solas,9967616,8,9+,Strategy,2017
Scary lemons schoolhouse,1660478733,Free,1.4,5,hall edward albert,79271936,11,4+,Strategy,2022
Up Circle 3D,1662487216,Free,3.2,5,CHEF GAME STUDIO YAZILIM TEKNOLOJILERI LIMITED SIRKETI,122806272,11,12+,Strategy,2023
War of Conquest,1478564352,Free,4.67647,34,IronZog LLC,228501504,10,9+,Strategy,2020
BA Clash - MOBA,1122414624,Free,1.0,1,feerik games,243502080,7,4+,Strategy,2016
Dead Uncleansed Tower Defense,1230036350,Free,4.33333,6,"App Swarm, Inc.",108505088,8,12+,Strategy,2017
Idle Tank vs. Blocks,1431623935,Free,4.0,5,LIHUHU PTE. LTD.,147689472,10,4+,Entertainment,2018
Pivots - A Math Puzzle Game,916408504,Free,4.125,8,30 South LLC,12932096,13.2,4+,Strategy,2015
Holyday City Tycoon,1415663560,Free,3.26866,67,Iron Horse Games LLC,109772800,7,4+,Entertainment,2018
Nudge Slots: Win Real Cash,6664061054,Free,5.0,14,GameNexa Studios Private Limited,315375616,13,17+,Strategy,2024
Prophecy of Merlin,1311285055,Free,1.89474,19,"FUNALL TECHNOLOGY DEVELOPMENT CO., LTD.",196061184,8.1,12+,Strategy,2017
Global Tube Adventure,457981017,Free,3.5,2,dijipiji limited,1513472,13,17+,Games,2011
The Arena Draft,1278756625,Free,4.22222,9,Robert Burton,204249088,9,4+,Strategy,2017
Minesweeper 3D Go puzzle game,1160404169,Free,5.0,1,Marvin Krueger,80629760,7,4+,Entertainment,2016
Bitcoin exchange simulator,1355480872,Free,4.69231,13,Bincap Exchange OOO,53215232,11,4+,Strategy,2018
Bridge Scoring,532983998,Free,4.0,2,Wojciech Domanski,3171328,13,4+,Utilities,2012
Army Vehicle Transport Games,1497105360,Free,4.66667,3,Muhammad Aaqib Bilal,132643840,12,12+,Entertainment,2020
Magical: Scoring for MTG,1556520033,Free,4.94444,18,Diluvium LLC,30364672,13,4+,Strategy,2021
War In The Dead City,1378808653,Free,0.0,0,VU HUU DA,199163904,7,17+,Role Playing,2018
Fluorite: Connect Light Lines,1296665674,Free,4.9,30,MIPMAP d.o.o.,46954496,9,4+,Puzzle,2017
Blindfold Spades,990432030,Free,4.0,5,marty schultz,9061376,8,4+,Strategy,2015
Save the Dog Draw Shelter,6444275545,Free,4.47825,46,Saud Ahmed,107710464,13,4+,Puzzle,2022
The Heroic Legend of Eagarlnia,1580509302,$4.99 ,4.41026,39,Nuverse Pte. Ltd.,695712768,11,9+,Role Playing,2021
Vivid Knight,1592050851,$9.99 ,4.76,25,"Asobism.Co.,Ltd",324979712,11,9+,Strategy,2022
Empire Warriors - Offline Game,1513854092,$0.99 ,4.77419,31,Pitado Viet Nam JSC,369296384,12,9+,Entertainment,2020
Special Forces Battle Field,1644335975,Free,0.0,0,Muhammad Jawad,214224896,11,12+,Action,2022
Terapets Wars - Tcg Ccg & Rpg,1504089529,Free,4.15385,13,TIKTAK GAMES SL,256575488,10,9+,Card,2020
Trap Hero: Crush the Enemies,6736823026,Free,4.5102,49,24 HIT Riga SIA,195101696,12,4+,Strategy,2024
Bus Racing: 3D Bus Simulator,6443739950,Free,1.0,2,Naveed Imran,106541056,14,4+,Strategy,2022
Marble Shooter Blast: Match 3 Bubble Bounce Mania,1154643251,Free,1.0,1,Nam Vo Hoai,57533440,6,4+,Entertainment,2016
The Official Guide to Pocket Trains,733555273,$0.99 ,2.65217,23,Steel Media Ltd,107548672,5.1,4+,Simulation,2013
Dots Attack - Splash Battle,1558782715,Free,0.0,0,"ICEBEAR., JSC",109303808,10,4+,Entertainment,2021
8bitWar: Netherworld,827101160,$2.99 ,4.74265,136,Rosendahl Software AB,32064512,6,4+,Strategy,2015
Spell Valley,6449715454,Free,4.15789,19,Bad Bishop Games,343549952,12,9+,Role Playing,2023
Roman Adventures. Season 1,1466076694,Free,3.11765,68,QUMARON SERVICES LIMITED,478989312,10,4+,Strategy,2019
鐵血江湖路,1579489874,Free,4.73076,52,TECOZONE LIMITED,1477488640,12,12+,Entertainment,2021
Police War Zombies: Intense Fighting,1266166339,Free,5.0,1,"Dezhou Meiwang Information Technology Co., Ltd.",77765632,6,12+,Casual,2017
外婆的小农院-摆摊，农家乐，民宿经营,1518182459,Free,4.85714,21,进 乔,140395520,10,9+,Entertainment,2022
Nometry,989639470,Free,0.0,0,Ethan Sarif-Kattan,11786240,12.1,4+,Casual,2015
1942 Pacific Front Premium,994157520,$2.99 ,4.16667,6,www.handy-games.com GmbH,165565440,12,9+,Simulation,2015
Ultimate Tic-Tac-Toe,6464064389,Free,4.71429,7,Ryan Boyling,85179392,16.4,4+,Strategy,2023
Solitaire ▻ Spiderette +,1130743280,$9.99 ,4.91912,136,"PeopleFun CG, LLC",77984768,12,12+,Strategy,2016
Football Tackle Bowl,967703169,Free,2.16667,6,Makeover Mania Story Games LLC,14656512,5.1.1,4+,Sports,2015
Snakes Vs Ladders - Free Snake Ladder Slither Game,1091961989,Free,5.0,5,Lime Soda Games,83899392,7.1,4+,Strategy,2016
Hip Hop Evolution Clicker,1238644452,Free,4.875,8,Evolution Games GmbH,173390848,7,4+,Family,2017
Chess Opener PRO,1489282483,$7.99 ,4.38356,73,Stanislav Basovnik,148370432,13.4,4+,Strategy,2020
Dino Merge - Dinosaur Battle,1617006889,Free,4.0,4,BRAINWORKS PUBLISHING PTE. LTD.,373601280,10,4+,Puzzle,2022
战争塔防-塔防类游戏经典现代战争td,1192944839,Free,0.0,0,飞剑 姚,48943104,8,4+,Entertainment,2017
Santa Unicorn Flight Simulator,1600654608,Free,5.0,8,Ali Akbar,310688768,10,4+,Strategy,2022
Car Derby Zombie Crusher Games,1492251081,Free,4.07317,41,Khushal Khan,108363776,12,12+,Action,2020
Joy Center Tycoon,1446747400,Free,4.75,8,Rhino Games LLC,129752064,8,4+,Simulation,2019
Crazy Fruit Slizer,993415146,Free,5.0,2,Ramalingam Sivaramakrishnan,22456320,6,4+,Strategy,2015
Idle Miner Inc: Bitcoin Tycoon,1484927256,Free,2.375,8,"ALEKSPLEI, OOO",180384768,9,4+,Simulation,2019
Wars of Empire,1514733841,Free,2.2,5,Gokhan Satman,258483200,10,4+,Trivia,2020
Airport Traffic Control Simulator,1186160746,Free,2.0,3,Elnora English,25504768,5.1.1,4+,Simulation,2016
Blockzilla,733271597,Free,3.625,8,Michael Kasianowicz,15308800,9,4+,Puzzle,2013
Roads of Time Chapter 1,1560702564,Free,4.29629,27,8FLOOR LTD,440446976,13,4+,Entertainment,2021
TerriGo,1529482345,Free,4.08333,12,KS-Software Studio Korlatolt Felelossegu Tarsasag,61754368,12,4+,Sports,2020
Planet TD: Tower Defense,1558874608,Free,4.05128,39,2KEK GAMES BILISIM TEKNOLOJILERI ANONIM SIRKETI,234370048,12,4+,Strategy,2021
Pooches Flight Control,1067329923,Free,3.2,5,CLEAR INVEST LTD,411225088,6,4+,Simulation,2016
Mini Warriors: Dynasty,1605728047,Free,3.46154,39,Fenshun Network Technology (Shanghai) Company Limited,3065910272,12.1,12+,Entertainment,2023
Mahjong Solitaire Spooky,719356917,Free,3.0,2,F Permadi,82318336,8,9+,Strategy,2013
Hexa Sort Merge Puzzle Game 3D,6478458276,Free,4.26923,26,Zaheer Abbas,100598784,11,4+,Strategy,2024
Symmetrix Logic Game,6738749684,Free,4.85714,21,Benjamin Miller,38498304,12,4+,Strategy,2024
Mancala Forever,6466608453,Free,1.0,2,Berat Oguz,183572480,11,4+,Strategy,2023
Opdoku = Calcudoku + Mathdoku,1157986223,Free,4.0,10,Christian Rusche,13715456,9.3,4+,Strategy,2016
HexT - Addictive Puzzle Game,1169807227,Free,4.93103,29,Golby Systems LLC,119184384,10,4+,Puzzle,2016
Zumba Classic Pro,1483160317,Free,3.0,2,Thang Nguyen,290293760,11,4+,Strategy,2019
Airline Tycoon Deluxe,524392453,$5.99 ,3.25,32,Runesoft GmbH,612269056,11,12+,Entertainment,2012
Assault Charge,6503144595,Free,2.21429,14,楚创 侯,245701632,12,12+,Strategy,2024
world of tanks battle games,1234947507,Free,3.5,2,Zeng Xiong,200680448,8,4+,Lifestyle,2017
Hex Mechs,1068880726,$2.99 ,3.625,8,Hunted Cow Studios Ltd.,449415168,9.1,12+,Simulation,2016
"Money, Inc. - Let's Get Rich!",1476929073,Free,4.76667,30,Robert Siladji,117855232,9,4+,Simulation,2020
Pizza Inc: Tycoon delivery sim,1461735995,Free,4.25806,31,Frank Slofstra,213196800,9,4+,Strategy,2019
全民真人斗地主-经典扑克竞技棋牌,1460210855,Free,3.33333,3,Zhuoyi Shanghai Internet Technology Company Limited,216765440,12,17+,Casual,2020
天地英傑傳 - 三國策略角色扮演手游,1620841579,Free,4.37838,37,"Shenzhen Yunbu Technology Co.,LTD",368322560,12,9+,Strategy,2022
Link The Dots - Color Matching Game,1171389189,Free,5.0,2,TPG TECNOLOGIA DA INFORMACAO LTDA,65095680,7,4+,Puzzle,2016
Yam3a Group,1329524696,Free,4.11111,9,YAMAA GROUP GENERAL TRADING COMPANY,161632256,16,4+,Strategy,2018
中国象棋 - 单机象棋大师游戏软件,1225082721,Free,0.0,0,"Shenzhen Yimi Power Technology Co., Ltd",32621568,6,4+,Strategy,2017
Chained Together Game,6503697203,Free,1.4,5,Umair Nasir,239383552,12,4+,Strategy,2024
John Allen's Timesaver Puzzle,1050764647,$4.99 ,4.73864,88,Scott Lagaly,116144128,8,4+,Puzzle,2016
Aerial Bombing,1564224188,Free,1.0,1,马林 张,251292672,10,9+,Simulation,2021
Jamaican Style Dominos Online,6464168570,Free,3.6,5,Damien Dunn,72670208,13,4+,Board,2023
Tam Giới Anh Hùng,1446390036,Free,5.0,12,VGP JOINT STOCK COMPANY,478090240,8,12+,Strategy,2019
TETREMIX - Classic Puzzle Game,1135181937,Free,2.0,2,Tadashi Deguchi,66010112,6,4+,Strategy,2016
CrushMe - Free Online Multiplayer Action Game,925647040,Free,0.0,0,LENA YAZILIM TURIZM ELEKTRONIK TICARET ANONIM SIRKETI,30810112,7,4+,Action,2015
Duck Warfare,1269957119,$0.99 ,4.5,56,Kenny Park,853254144,7,9+,Strategy,2017
水果消消乐 快乐版 最佳免费消除益智游戏 各种水果超级诱人,984400121,Free,0.0,0,华 周,36164608,5.1.1,4+,Strategy,2015
Three Kingdoms Defense,665872862,Free,3.90909,11,Tang Cho man,28579840,13,9+,Role Playing,2013
Banknotes Collector,912118127,Free,3.5,4,Appscraft LLC,70787072,8,17+,Entertainment,2014
Blindfold Sea Battle,1273870713,Free,4.2,5,marty schultz,21986304,8,4+,Education,2017
SanGuos2,1503125212,Free,5.0,6,文龙 陈,22036480,12,4+,Simulation,2020
FreeCell & Eight Off,853877239,Free,4.0,3,MmpApps Corp.,20369408,12,4+,Strategy,2014
Thanh Vân Kiếm 3D,1591546813,Free,4.46666,45,VGP JOINT STOCK COMPANY,702777344,10,12+,Role Playing,2022
Panda Food Business,6471916343,Free,5.0,1,Rojeh Maher,32000000,15,4+,Simulation,2024
One Line Draw - Connect Dots,6448066138,Free,4.77419,31,Hai Yen Nguyen Thi,132751360,11,4+,Puzzle,2023
If only I could go home early,1270659758,$0.99 ,3.68421,19,顺平 汪,349964288,10,12+,Strategy,2018
Zombie Defend - Home Survival,1611739709,Free,0.0,0,Daud Amin,149701632,11,12+,Strategy,2022
